     2.000     0.000     1.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     1.000     0.176 105601 0
     2.000     1.000     1.000     1.000     0.000     0.000     2.000     2.000     1.000     0.000     2.000     1.205 105611 0
     1.000     0.000     0.000     0.000     2.000     0.000     1.000     2.000     2.000     0.000     2.000     0.636 105621 0
     2.000     0.000     2.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.433 105651 0
     2.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     2.000     0.134 105661 0
     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000    -0.806 105671 0
     2.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    -1.003 105741 0
     2.000     1.000     2.000     0.000     2.000     0.000     0.000     0.000     0.000     0.000     2.000     0.431 105761 0
     2.000     2.000     2.000     1.000     0.000     0.000     2.000     1.000     1.000     0.000     2.000     1.513 105791 0
     0.000     1.000     2.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000    -0.463 105911 0
     1.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     1.000    -0.055 105931 0
     2.000     2.000     2.000     0.000     1.000     2.000     1.000     1.000     0.000     0.000     2.000     1.297 105951 0
     1.000     0.000     0.000     0.000     2.000     0.000     1.000     0.000     0.000     0.000     0.000    -0.707 105961 0
     1.000     2.000     1.000     1.000     2.000     0.000     2.000     1.000     1.000     0.000     1.000     1.116 106131 0
     2.000     2.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.496 106161 0
     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000    -0.889 106191 0
     2.000     0.000     2.000     0.000     0.000     0.000     2.000     2.000     2.000     0.000     2.000     1.191 106261 0
     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     2.000    -0.546 106321 0
     1.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000    -0.488 106351 0
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000    -1.484 106371 0
     2.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     2.000    -0.413 106401 0
     2.000     1.000     2.000     0.000     2.000     2.000     1.000     1.000     0.000     0.000     2.000     1.284 106481 0
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -1.981 106501 0
     0.000     1.000     2.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     2.000     0.455 106541 0
     2.000     0.000     1.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.187 106621 0
     2.000     0.000     1.000     0.000     2.000     0.000     2.000     0.000     0.000     0.000     2.000     0.446 106671 0
     2.000     1.000     2.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     2.000     0.819 106741 0
     2.000     0.000     0.000     0.000     2.000     2.000     1.000     0.000     0.000     0.000     1.000     0.146 106791 0
     2.000     0.000     2.000     1.000     2.000     0.000     2.000     2.000     1.000     0.000     2.000     1.743 106881 0
     2.000     0.000     1.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     2.000     0.139 106921 0
     2.000     2.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     2.000     0.343 106941 0
     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    -0.922 106971 0
     2.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.939 107011 0
     1.000     1.000     2.000     0.000     1.000     0.000     1.000     1.000     2.000     0.000     1.000     0.637 107021 0
     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    -0.922 107031 0
     0.000     2.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000    -0.822 107191 0
     1.000     2.000     1.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     1.000     0.262 107201 0
     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000    -0.871 107251 0
     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000    -0.538 108371 0
     2.000     2.000     1.000     1.000     2.000     2.000     1.000     1.000     0.000     0.000     2.000     1.536 108381 0
     0.000     2.000     0.000     0.000     0.000     0.000     2.000     0.000     0.000     0.000     2.000    -0.275 108391 0
     0.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000    -0.782 108401 0
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -1.981 108411 0
     1.000     2.000     2.000     1.000     2.000     0.000     1.000     0.000     0.000     0.000     0.000     0.509 108451 0
     1.000     1.000     2.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     2.000     0.049 108461 0
     2.000     2.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.812 108511 0
     0.000     2.000     2.000     2.000     1.000     2.000     2.000     0.000     0.000     0.000     2.000     1.308 108541 0
     2.000     2.000     2.000     0.000     2.000     2.000     2.000     1.000     0.000     0.000     2.000     1.794 108591 0
     1.000     2.000     1.000     2.000     0.000     0.000     1.000     2.000     0.000     1.000     2.000     1.045 108621 0
     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     2.000     0.112 108631 0
     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000    -0.707 108661 0
     1.000     2.000     1.000     1.000     2.000     1.000     1.000     0.000     1.000     2.000     2.000     1.464 108671 0
     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    -1.231 108681 0
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000    -1.145 108711 0
     1.000     0.000     0.000     2.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000    -0.741 108731 0
     1.000     2.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000    -0.332 108751 0
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000    -1.345 108761 0
     0.000     0.000     2.000     0.000     2.000     0.000     0.000     0.000     0.000     0.000     1.000    -0.576 108781 0
     1.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     2.000    -0.136 108791 0
     0.000     2.000     2.000     0.000     1.000     1.000     2.000     1.000     2.000     0.000     0.000     1.130 108861 0
     2.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000    -0.187 108881 0
     2.000     1.000     2.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    -0.246 108931 0
     2.000     0.000     2.000     0.000     0.000     0.000     2.000     2.000     1.000     1.000     2.000     1.333 108951 0
     0.000     1.000     1.000     0.000     1.000     0.000     2.000     1.000     0.000     0.000     2.000     0.382 108991 0
     1.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     0.351 109031 0
     2.000     0.000     2.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     2.000     0.038 109041 0
     0.000     2.000     2.000     1.000     2.000     1.000     2.000     0.000     0.000     0.000     2.000     1.314 109061 0
     1.000     1.000     2.000     0.000     0.000     0.000     2.000     2.000     2.000     0.000     2.000     1.050 109071 0
     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -1.565 109101 0
     1.000     1.000     2.000     0.000     0.000     0.000     2.000     1.000     0.000     0.000     1.000     0.233 109131 0
     1.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     2.000     1.000     2.000     0.827 109151 0
     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     1.000    -0.329 109171 0
     2.000     0.000     0.000     0.000     2.000     0.000     1.000     1.000     0.000     0.000     1.000     0.090 109201 0
     1.000     2.000     2.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     2.000     0.179 109211 0
     1.000     1.000     1.000     2.000     1.000     1.000     1.000     1.000     1.000     0.000     2.000     1.076 109231 0
     2.000     2.000     2.000     0.000     2.000     0.000     2.000     0.000     2.000     0.000     2.000     1.587 109261 0
     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000    -0.373 109281 0
     1.000     2.000     0.000     2.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     0.944 109301 0
     1.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     2.000    -0.136 109311 0
     0.000     0.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     2.000     0.289 109331 0
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000    -1.345 109341 0
     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000    -0.639 109401 0
     1.000     0.000     2.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -1.053 109411 0
     2.000     2.000     0.000     0.000     2.000     0.000     0.000     1.000     0.000     0.000     2.000     0.518 110071 0
     2.000     2.000     1.000     1.000     0.000     1.000     2.000     2.000     2.000     0.000     2.000     1.891 110081 0
     2.000     1.000     2.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.265 110101 0
     0.000     1.000     0.000     0.000     2.000     0.000     0.000     0.000     1.000     0.000     1.000    -0.382 110111 0
     1.000     2.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     2.000    -0.211 110121 0
     1.000     2.000     1.000     0.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.128 110151 0
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000    -1.345 110181 0
     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000    -1.163 110221 0
     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    -1.231 110261 0
     2.000     2.000     0.000     0.000     1.000     0.000     2.000     1.000     2.000     0.000     1.000     0.934 110281 0
     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000    -1.067 110291 0
     2.000     2.000     2.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     2.000     0.735 110311 0
     0.000     2.000     0.000     2.000     0.000     0.000     1.000     0.000     1.000     1.000     0.000     0.186 110321 0
     1.000     1.000     2.000     0.000     0.000     1.000     1.000     1.000     0.000     0.000     2.000     0.560 110361 0
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -1.981 110371 0
     2.000     0.000     1.000     0.000     1.000     0.000     2.000     1.000     0.000     0.000     2.000     0.559 110401 0
     1.000     2.000     2.000     0.000     2.000     1.000     1.000     0.000     1.000     0.000     2.000     1.121 110421 0
     2.000     2.000     2.000     2.000     2.000     2.000     1.000     1.000     2.000     1.000     2.000     2.743 110461 0
     2.000     0.000     2.000     0.000     0.000     2.000     1.000     0.000     0.000     0.000     0.000    -0.029 110481 0
     2.000     2.000     2.000     2.000     0.000     2.000     1.000     2.000     1.000     0.000     2.000     1.994 110491 0
     1.000     2.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    -0.794 110561 0
     1.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.492 110571 0
     1.000     0.000     1.000     0.000     2.000     0.000     2.000     1.000     2.000     0.000     2.000     0.881 110581 0
     2.000     0.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.830 110641 0
     1.000     0.000     1.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     2.000     0.138 110671 0
     2.000     0.000     0.000     0.000     0.000     0.000     2.000     0.000     2.000     0.000     2.000     0.227 110681 0
     2.000     0.000     2.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     2.000     0.341 110691 0
     2.000     2.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     0.000     0.000     0.231 110701 0
     2.000     2.000     2.000     1.000     0.000     1.000     1.000     1.000     2.000     0.000     2.000     1.691 110711 0
     2.000     0.000     1.000     0.000     2.000     0.000     0.000     1.000     1.000     0.000     2.000     0.574 110731 0
     0.000     2.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000    -0.592 110771 0
     2.000     2.000     2.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     1.000     0.697 110781 0
     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -1.512 110791 0
     1.000     2.000     2.000     2.000     2.000     0.000     2.000     0.000     1.000     1.000     2.000     1.801 110821 0
     2.000     0.000     0.000     0.000     0.000     0.000     2.000     2.000     2.000     0.000     2.000     0.725 110841 0
     1.000     0.000     2.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000    -0.540 110851 0
     2.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    -0.960 110871 0
     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000    -1.085 110881 0
     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     2.000    -0.306 110901 0
     1.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000    -0.015 110911 0
     1.000     2.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000    -0.290 110951 0
     0.000     0.000     0.000     0.000     2.000     0.000     0.000     0.000     0.000     0.000     2.000    -0.822 110961 0
     1.000     2.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.003 110971 0
     1.000     0.000     2.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000    -0.691 111021 0
     2.000     0.000     2.000     0.000     2.000     0.000     2.000     0.000     0.000     0.000     2.000     0.691 111031 0
     0.000     1.000     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     2.000    -0.064 111041 0
     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    -1.192 111061 0
     2.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000    -0.395 111101 0
     2.000     2.000     2.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    -0.090 111111 0
     2.000     0.000     0.000     0.000     0.000     1.000     2.000     1.000     1.000     0.000     0.000     0.315 111131 0
     2.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     2.000    -0.382 111181 0
     2.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000    -0.077 111191 0
     2.000     2.000     2.000     0.000     2.000     0.000     0.000     1.000     0.000     0.000     2.000     0.937 111221 0
     2.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     2.000     0.358 111251 0
     0.000     2.000     2.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     0.424 111261 0
     1.000     1.000     2.000     0.000     2.000     0.000     0.000     0.000     1.000     0.000     2.000     0.447 111271 0
     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000    -1.147 111281 0
     1.000     1.000     1.000     1.000     0.000     0.000     2.000     1.000     0.000     0.000     2.000     0.555 111291 0
     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    -1.231 111311 0
     0.000     2.000     2.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000    -0.305 111321 0
     0.000     2.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000    -1.070 111391 0
     1.000     2.000     2.000     0.000     2.000     0.000     0.000     0.000     0.000     0.000     2.000     0.345 111441 0
     1.000     2.000     2.000     0.000     2.000     2.000     1.000     0.000     1.000     0.000     2.000     1.227 111481 0
